security,strike,expiry,option_type,settlement_price,last_price,bid,ask,mid_price,volume,open_interest,implied_vol,delta,gamma,theta,vega
NVDA US 12/17/27 C135 Equity,135.0,2027-12-17,CALL,,89.5,89.9,91.0,90.45,26.0,5794,47.88465,0.84275,0.003435,-0.013051,0.712942
NVDA US 12/17/27 C140 Equity,140.0,2027-12-17,CALL,,86.2,86.8,88.0,87.4,39.0,7935,47.52902,0.830303,0.003633,-0.014228,0.748995
NVDA US 12/17/27 C145 Equity,145.0,2027-12-17,CALL,,83.0,83.8,84.85,84.32499999999999,40.0,7418,47.14267,0.817548,0.003826,-0.015368,0.784085
NVDA US 12/17/27 C150 Equity,150.0,2027-12-17,CALL,,81.36,80.9,82.0,81.45,33.0,16166,46.84116,0.803976,0.003973,-0.016753,0.819464
NVDA US 12/17/27 C155 Equity,155.0,2027-12-17,CALL,,73.85,78.05,79.05,78.55,15.0,14004,46.50099,0.791464,0.004203,-0.017468,0.850576
NVDA US 12/17/27 C160 Equity,160.0,2027-12-17,CALL,,74.56,75.3,76.0,75.65,19.0,5167,46.08483,0.778008,0.004383,-0.018462,0.882015
NVDA US 12/17/27 C165 Equity,165.0,2027-12-17,CALL,,71.98,72.65,73.6,73.125,15.0,3186,45.97209,0.764379,0.004554,-0.019412,0.912064
NVDA US 12/17/27 C170 Equity,170.0,2027-12-17,CALL,,70.5,70.05,70.95,70.5,84.0,6490,45.68892,0.750373,0.004668,-0.02058,0.940634
NVDA US 12/17/27 C175 Equity,175.0,2027-12-17,CALL,,67.1,67.55,68.45,68.0,17.0,4793,45.46783,0.736563,0.004878,-0.021162,0.967661
NVDA US 12/17/27 C180 Equity,180.0,2027-12-17,CALL,,65.0,65.2,66.0,65.6,28.0,7978,45.27692,0.722608,0.005022,-0.021986,0.99305
NVDA US 12/17/27 C270 Equity,270.0,2027-12-17,CALL,,33.1,33.65,33.95,33.8,47.0,12803,42.90038,0.479866,0.006263,-0.028384,1.18023
NVDA US 12/17/27 C280 Equity,280.0,2027-12-17,CALL,,30.46,31.25,31.55,31.4,21.0,3718,42.7564,0.456357,0.006255,-0.028345,1.175069
NVDA US 12/17/27 C290 Equity,290.0,2027-12-17,CALL,,28.29,29.05,29.35,29.200000000000003,95.0,2631,42.63134,0.433582,0.006226,-0.028192,1.166021
NVDA US 12/17/27 C300 Equity,300.0,2027-12-17,CALL,,27.2,27.05,27.35,27.200000000000003,216.0,11272,42.53831,0.412922,0.006149,-0.028088,1.153385
NVDA US 12/17/27 C310 Equity,310.0,2027-12-17,CALL,,24.4,25.15,25.45,25.299999999999997,63.0,2456,42.44585,0.390883,0.006103,-0.027653,1.137765
NVDA US 12/17/27 C320 Equity,320.0,2027-12-17,CALL,,22.7,23.45,23.75,23.6,19.0,4932,42.37188,0.37081,0.00602,-0.027263,1.119723
NVDA US 12/17/27 C330 Equity,330.0,2027-12-17,CALL,,21.45,21.85,22.1,21.975,17.0,2653,42.29316,0.352206,0.005918,-0.026869,1.10007
NVDA US 12/17/27 C340 Equity,340.0,2027-12-17,CALL,,20.05,20.35,20.65,20.5,47.0,4494,42.24664,0.333964,0.005813,-0.026372,1.078356
NVDA US 12/17/27 C350 Equity,350.0,2027-12-17,CALL,,19.1,19.0,19.3,19.15,46.0,2025,42.21181,0.317805,0.005677,-0.025969,1.055316
NVDA US 12/17/27 C360 Equity,360.0,2027-12-17,CALL,,17.95,17.75,18.05,17.9,31.0,8570,42.18268,0.302601,0.005559,-0.025512,1.03443
NVDA US 12/17/27 P195 Equity,195.0,2027-12-17,PUT,,40.0,39.85,40.2,40.025000000000006,58.0,982,42.02226,-0.342517,0.006363,-0.027156,1.07129
NVDA US 12/17/27 P200 Equity,200.0,2027-12-17,PUT,,42.8,42.5,42.85,42.675,45.0,3590,41.86876,-0.363342,0.006615,-0.027333,1.087821
NVDA US 12/17/27 P210 Equity,210.0,2027-12-17,PUT,,49.61,48.0,48.45,48.225,15.0,1599,41.5866,-0.391262,0.006799,-0.028266,1.119323
NVDA US 12/17/27 P220 Equity,220.0,2027-12-17,PUT,,54.21,53.85,54.35,54.1,14.0,2081,41.32006,-0.427529,0.007162,-0.028497,1.134495
NVDA US 12/17/27 P230 Equity,230.0,2027-12-17,PUT,,62.57,60.0,60.55,60.275,16.0,618,41.06354,-0.458088,0.007344,-0.028976,1.14578
NVDA US 12/17/27 P240 Equity,240.0,2027-12-17,PUT,,69.17,66.5,67.05,66.775,10.0,1613,40.85552,-0.491238,0.007569,-0.029075,1.14871
NVDA US 12/17/27 P250 Equity,250.0,2027-12-17,PUT,,76.02,73.25,73.8,73.525,2.0,1218,40.63842,-0.523485,0.007761,-0.029029,1.143693
NVDA US 12/17/27 P260 Equity,260.0,2027-12-17,PUT,,83.15,80.25,80.85,80.55,1.0,664,40.43041,-0.555363,0.007924,-0.028845,1.126245
NVDA US 12/17/27 P270 Equity,270.0,2027-12-17,PUT,,90.95,87.55,88.15,87.85,1.0,1836,40.26254,-0.587022,0.008069,-0.028561,1.105978
NVDA US 12/17/27 P280 Equity,280.0,2027-12-17,PUT,,96.24,95.05,95.65,95.35,3.0,735,40.06668,-0.618497,0.008204,-0.028154,1.078925
NVDA US 12/17/27 C380 Equity,380.0,2027-12-17,CALL,,14.98,15.5,15.75,15.625,21.0,356,42.0848,0.270679,0.005305,-0.02417,0.980954
NVDA US 12/17/27 C390 Equity,390.0,2027-12-17,CALL,,14.5,14.5,14.8,14.65,143.0,210,42.09343,0.256848,0.005154,-0.023582,0.953097
NVDA US 12/17/27 P5 Equity,5.0,2027-12-17,PUT,,0.02,0.02,0.03,0.025,14.0,24029,89.94204,-0.000215,6e-06,-0.000126,0.002377
NVDA US 12/17/27 P10 Equity,10.0,2027-12-17,PUT,,0.1,0.05,0.1,0.07500000000000001,14.0,885,80.58077,-0.001033,2.8e-05,-0.000505,0.010009
NVDA US 12/17/27 P15 Equity,15.0,2027-12-17,PUT,,0.13,0.11,0.12,0.11499999999999999,15.0,13131,72.65184,-0.001398,4.2e-05,-0.000603,0.013563
NVDA US 12/17/27 P20 Equity,20.0,2027-12-17,PUT,,0.19,0.13,0.2,0.165,1.0,1065,67.26702,-0.00237,7.3e-05,-0.000884,0.021373
NVDA US 12/17/27 P25 Equity,25.0,2027-12-17,PUT,,0.3,0.25,0.34,0.29500000000000004,2.0,682,65.57889,-0.003916,0.000123,-0.001274,0.032657
NVDA US 12/17/27 P30 Equity,30.0,2027-12-17,PUT,,0.4,0.38,0.46,0.42000000000000004,6.0,427,63.00595,-0.005234,0.000166,-0.001618,0.043178
NVDA US 12/17/27 P35 Equity,35.0,2027-12-17,PUT,,0.53,0.52,0.61,0.565,3.0,2415,60.70693,-0.007038,0.000224,-0.002026,0.056318
NVDA US 12/17/27 P40 Equity,40.0,2027-12-17,PUT,,0.75,0.7,0.8,0.75,109.0,1656,58.89426,-0.010039,0.000314,-0.002642,0.075646
NVDA US 12/17/27 P45 Equity,45.0,2027-12-17,PUT,,0.97,0.9,0.97,0.935,5.0,3744,56.92716,-0.01256,0.000388,-0.003231,0.093912
NVDA US 12/17/27 P50 Equity,50.0,2027-12-17,PUT,,1.17,1.13,1.22,1.1749999999999998,61.0,10561,55.43983,-0.014992,0.000464,-0.00374,0.111502
NVDA US 12/17/27 P55 Equity,55.0,2027-12-17,PUT,,1.48,1.44,1.5,1.47,3.0,4031,54.23011,-0.019618,0.000605,-0.004422,0.136562
NVDA US 12/17/27 P60 Equity,60.0,2027-12-17,PUT,,1.79,1.75,1.84,1.795,1.0,17247,53.04192,-0.023891,0.000733,-0.005074,0.161011
NVDA US 12/17/27 P65 Equity,65.0,2027-12-17,PUT,,2.16,2.11,2.22,2.165,1.0,739,51.96615,-0.028559,0.000868,-0.005804,0.187716
NVDA US 12/17/27 P70 Equity,70.0,2027-12-17,PUT,,2.6,2.54,2.64,2.59,9.0,9572,51.00471,-0.032745,0.000975,-0.006652,0.215638
NVDA US 12/17/27 P75 Equity,75.0,2027-12-17,PUT,,3.08,3.05,3.15,3.0999999999999996,21.0,19081,50.24762,-0.038742,0.001141,-0.007472,0.247089
NVDA US 12/17/27 P80 Equity,80.0,2027-12-17,PUT,,3.75,3.6,3.7,3.6500000000000004,7.0,14372,49.47408,-0.045439,0.001309,-0.008467,0.282152
NVDA US 12/17/27 P85 Equity,85.0,2027-12-17,PUT,,4.3,4.2,4.35,4.275,33.0,10852,48.80237,-0.052925,0.001509,-0.009314,0.31684
NVDA US 12/17/27 P90 Equity,90.0,2027-12-17,PUT,,4.97,4.9,5.05,4.975,5.0,26537,48.1918,-0.060186,0.001694,-0.010213,0.351592
NVDA US 12/17/27 P95 Equity,95.0,2027-12-17,PUT,,6.0,5.65,5.8,5.725,8.0,5627,47.57065,-0.068843,0.001894,-0.011277,0.391167
NVDA US 12/17/27 P100 Equity,100.0,2027-12-17,PUT,,6.55,6.55,6.65,6.6,758.0,29732,47.1222,-0.077361,0.002108,-0.01213,0.427859
NVDA US 12/17/27 P105 Equity,105.0,2027-12-17,PUT,,7.85,7.45,7.6,7.525,1.0,3123,46.62478,-0.087457,0.002325,-0.013254,0.469716
NVDA US 12/17/27 P110 Equity,110.0,2027-12-17,PUT,,8.8,8.5,8.65,8.575,3.0,12094,46.25464,-0.098079,0.002556,-0.014278,0.510839
NVDA US 12/17/27 P115 Equity,115.0,2027-12-17,PUT,,9.95,9.6,9.75,9.675,5.0,6307,45.84045,-0.109176,0.002794,-0.015264,0.551217
NVDA US 12/17/27 P120 Equity,120.0,2027-12-17,PUT,,11.13,10.75,10.95,10.85,57.0,10373,45.4334,-0.120335,0.003023,-0.016245,0.591482
NVDA US 12/17/27 P125 Equity,125.0,2027-12-17,PUT,,12.18,12.05,12.25,12.15,5.0,5714,45.11084,-0.132587,0.003275,-0.017164,0.632014
NVDA US 12/17/27 P130 Equity,130.0,2027-12-17,PUT,,14.14,13.45,13.65,13.55,3.0,6523,44.82315,-0.14544,0.00351,-0.018194,0.672978
NVDA US 12/17/27 P135 Equity,135.0,2027-12-17,PUT,,15.07,15.0,15.15,15.075,3.0,2661,44.60999,-0.158148,0.003751,-0.019074,0.711416
NVDA US 12/17/27 P140 Equity,140.0,2027-12-17,PUT,,17.25,16.55,16.7,16.625,11.0,14576,44.27215,-0.172189,0.003992,-0.020032,0.751132
NVDA US 12/17/27 P145 Equity,145.0,2027-12-17,PUT,,18.72,18.15,18.4,18.275,11.0,1928,44.03353,-0.18609,0.004223,-0.020927,0.788281
NVDA US 12/17/27 P150 Equity,150.0,2027-12-17,PUT,,20.4,19.9,20.15,20.025,6.0,4114,43.77977,-0.200431,0.004459,-0.021752,0.824729
NVDA US 12/17/27 P155 Equity,155.0,2027-12-17,PUT,,21.95,21.8,22.05,21.925,355.0,3780,43.60284,-0.217724,0.004765,-0.022386,0.860911
NVDA US 12/17/27 P160 Equity,160.0,2027-12-17,PUT,,23.86,23.75,23.95,23.85,130.0,4579,43.36957,-0.230264,0.004932,-0.023225,0.893442
NVDA US 12/17/27 P165 Equity,165.0,2027-12-17,PUT,,26.95,25.75,26.05,25.9,52.0,2572,43.17617,-0.245754,0.005132,-0.02405,0.924633
NVDA US 12/17/27 P170 Equity,170.0,2027-12-17,PUT,,28.0,27.9,28.15,28.025,624.0,4874,42.97202,-0.260934,0.005364,-0.024594,0.953679
NVDA US 12/17/27 P175 Equity,175.0,2027-12-17,PUT,,30.25,30.2,30.3,30.25,147.0,3759,42.67894,-0.277066,0.005586,-0.025183,0.979576
NVDA US 12/17/27 P180 Equity,180.0,2027-12-17,PUT,,32.6,32.4,32.7,32.55,84.0,3406,42.49132,-0.295997,0.005854,-0.025599,1.005032
NVDA US 12/17/27 P185 Equity,185.0,2027-12-17,PUT,,35.21,34.8,35.15,34.974999999999994,18.0,3037,42.34874,-0.309331,0.005958,-0.026368,1.029167
NVDA US 12/17/27 P190 Equity,190.0,2027-12-17,PUT,,38.14,37.25,37.65,37.45,62.0,1619,42.17776,-0.325368,0.006142,-0.026837,1.050078
NVDA US 12/17/27 P290 Equity,290.0,2027-12-17,PUT,,106.8,102.8,103.45,103.125,3.0,476,39.9047,-0.648384,0.008305,-0.027681,1.043193
NVDA US 12/17/27 P300 Equity,300.0,2027-12-17,PUT,,112.3,110.8,111.45,111.125,3.0,474,39.76533,-0.678334,0.008405,-0.027164,1.003259
NVDA US 12/17/27 P310 Equity,310.0,2027-12-17,PUT,,122.08,118.9,119.8,119.35,4.0,337,39.66565,-0.70507,0.008373,-0.026463,0.945448
NVDA US 12/17/27 P320 Equity,320.0,2027-12-17,PUT,,130.66,127.25,128.25,127.75,5.0,800,39.53091,-0.731976,0.008404,-0.025753,0.88857
NVDA US 12/17/27 P330 Equity,330.0,2027-12-17,PUT,,137.3,135.85,136.85,136.35,17.0,645,39.40883,-0.75878,0.008471,-0.024983,0.825308
NVDA US 12/17/27 P340 Equity,340.0,2027-12-17,PUT,,149.8,144.6,145.6,145.1,2.0,1019,39.34262,-0.784019,0.008522,-0.024197,0.75762
NVDA US 12/17/27 P350 Equity,350.0,2027-12-17,PUT,,167.88,153.55,154.6,154.075,4.0,32,39.25995,-0.808086,0.008733,-0.0236,0.713077
NVDA US 12/17/27 P360 Equity,360.0,2027-12-17,PUT,,178.01,162.7,163.75,163.225,2.0,2,39.7472,-0.824274,0.008888,-0.023786,0.663445
NVDA US 12/17/27 P380 Equity,380.0,2027-12-17,PUT,,,181.3,182.5,181.9,0.0,0,39.78764,-0.887464,0.008934,-0.025466,0.480912
NVDA US 12/17/27 P390 Equity,390.0,2027-12-17,PUT,,,190.8,192.1,191.45,0.0,0,39.83946,-0.913354,0.00834,-0.023854,0.366255
NVDA US 01/21/28 C160 Equity,160.0,2028-01-21,CALL,,77.0,76.45,77.5,76.975,29.0,445,46.26268,0.778598,0.004225,-0.018069,0.900351
NVDA US 01/21/28 C165 Equity,165.0,2028-01-21,CALL,,73.14,73.8,74.75,74.275,25.0,308,45.94119,0.765427,0.004448,-0.018679,0.929867
NVDA US 01/21/28 C170 Equity,170.0,2028-01-21,CALL,,70.55,71.25,72.2,71.725,83.0,1319,45.72068,0.751987,0.004603,-0.019566,0.95857
NVDA US 01/21/28 C175 Equity,175.0,2028-01-21,CALL,,68.1,68.75,69.65,69.2,85.0,2306,45.45159,0.738307,0.004762,-0.020362,0.985775
NVDA US 01/21/28 C180 Equity,180.0,2028-01-21,CALL,,66.9,66.55,67.15,66.85,355.0,2494,45.06373,0.724849,0.004842,-0.021416,1.010698
NVDA US 01/21/28 C185 Equity,185.0,2028-01-21,CALL,,60.55,64.2,64.9,64.55000000000001,107.0,1889,45.12245,0.711055,0.00502,-0.021957,1.035154
NVDA US 01/21/28 C190 Equity,190.0,2028-01-21,CALL,,61.73,61.95,62.6,62.275000000000006,337.0,2328,44.80578,0.697302,0.00515,-0.022629,1.057528
NVDA US 01/21/28 C195 Equity,195.0,2028-01-21,CALL,,60.05,59.8,60.45,60.125,3204.0,4565,44.77079,0.684006,0.005241,-0.023366,1.077825
NVDA US 01/21/28 C200 Equity,200.0,2028-01-21,CALL,,58.0,57.9,58.0,57.95,342.0,6756,44.50443,0.670383,0.005346,-0.023972,1.096751
NVDA US 01/21/28 C210 Equity,210.0,2028-01-21,CALL,,53.83,53.45,54.25,53.85,28.0,1014,44.13962,0.642661,0.005565,-0.024928,1.130353
NVDA US 01/21/28 C10 Equity,10.0,2028-01-21,CALL,,187.36,190.0,194.55,192.275,4.0,180,112.6897,0.994317,8.2e-05,0.012456,0.048055
NVDA US 01/21/28 C15 Equity,15.0,2028-01-21,CALL,,186.75,183.0,191.45,187.225,4.0,21,113.7653,0.991849,0.000129,0.011554,0.067346
NVDA US 01/21/28 C20 Equity,20.0,2028-01-21,CALL,,168.14,178.0,185.3,181.65,1.0,271,86.3021,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C25 Equity,25.0,2028-01-21,CALL,,160.52,174.0,180.65,177.325,1.0,5,82.36138,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C30 Equity,30.0,2028-01-21,CALL,,165.78,169.0,176.0,172.5,20.0,106,73.24552,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C35 Equity,35.0,2028-01-21,CALL,,151.78,165.0,172.05,168.525,45.0,55,73.70372,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C40 Equity,40.0,2028-01-21,CALL,,142.78,160.0,167.9,163.95,8.0,8,68.77666,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C45 Equity,45.0,2028-01-21,CALL,,141.79,156.0,163.7,159.85,3.0,61,67.59608,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C50 Equity,50.0,2028-01-21,CALL,,135.88,151.0,158.65,154.825,14.0,56,60.88196,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C55 Equity,55.0,2028-01-21,CALL,,137.63,147.0,155.0,151.0,2.0,51,61.51952,1.0,0.0,0.0,0.0
NVDA US 01/21/28 C60 Equity,60.0,2028-01-21,CALL,,145.0,143.45,149.8,146.625,2.0,11,59.10825,0.967184,0.000803,0.004662,0.219896
NVDA US 01/21/28 C65 Equity,65.0,2028-01-21,CALL,,141.0,140.75,144.85,142.8,1.0,293,59.01528,0.964584,0.000904,0.004242,0.234837
NVDA US 01/21/28 C70 Equity,70.0,2028-01-21,CALL,,133.14,134.25,141.6,137.925,3.0,17,54.85633,0.996002,0.000256,0.010921,0.03586
NVDA US 01/21/28 C75 Equity,75.0,2028-01-21,CALL,,118.0,134.15,135.8,134.97500000000002,6.0,149,57.5104,0.953053,0.001175,0.001887,0.297046
NVDA US 01/21/28 C80 Equity,80.0,2028-01-21,CALL,,130.74,130.2,131.8,131.0,11.0,521,56.26603,0.943717,0.001338,-7.1e-05,0.343103
NVDA US 01/21/28 C85 Equity,85.0,2028-01-21,CALL,,110.28,126.2,127.8,127.0,8.0,39,55.05486,0.93957,0.001488,-0.000521,0.36284
NVDA US 01/21/28 C90 Equity,90.0,2028-01-21,CALL,,114.56,122.3,123.7,123.0,20.0,140,53.81389,0.932048,0.001657,-0.001743,0.397452
NVDA US 01/21/28 C95 Equity,95.0,2028-01-21,CALL,,109.41,118.45,120.0,119.225,5.0,42,52.87093,0.924369,0.001832,-0.002885,0.431554
NVDA US 01/21/28 C100 Equity,100.0,2028-01-21,CALL,,113.48,114.7,116.2,115.45,427.0,1218,52.06102,0.915749,0.002015,-0.004131,0.468215
NVDA US 01/21/28 C105 Equity,105.0,2028-01-21,CALL,,106.36,111.05,112.5,111.775,1.0,41,51.22617,0.906615,0.002202,-0.005379,0.505515
NVDA US 01/21/28 C110 Equity,110.0,2028-01-21,CALL,,102.95,107.45,108.9,108.17500000000001,8.0,76,50.53984,0.897215,0.002394,-0.006567,0.542405
NVDA US 01/21/28 C115 Equity,115.0,2028-01-21,CALL,,95.9,103.95,105.35,104.65,1.0,905,49.88837,0.887207,0.002589,-0.007775,0.58001
NVDA US 01/21/28 C120 Equity,120.0,2028-01-21,CALL,,100.8,100.55,101.9,101.225,14.0,676,49.35642,0.874046,0.002763,-0.009593,0.625472
NVDA US 01/21/28 C125 Equity,125.0,2028-01-21,CALL,,98.06,97.3,98.1,97.69999999999999,2.0,372,48.52711,0.862624,0.002928,-0.011013,0.664856
NVDA US 01/21/28 C130 Equity,130.0,2028-01-21,CALL,,94.86,94.05,95.25,94.65,24.0,2133,48.33232,0.851917,0.003119,-0.012063,0.700013
NVDA US 01/21/28 C135 Equity,135.0,2028-01-21,CALL,,89.87,90.85,92.1,91.475,3.0,234,47.9133,0.842282,0.00337,-0.012547,0.730184
NVDA US 01/21/28 C140 Equity,140.0,2028-01-21,CALL,,87.9,87.85,88.95,88.4,67.0,474,47.50257,0.828138,0.00353,-0.014105,0.769721
NVDA US 01/21/28 C145 Equity,145.0,2028-01-21,CALL,,84.5,84.85,85.95,85.4,38.0,636,47.15779,0.81762,0.003745,-0.014775,0.801447
NVDA US 01/21/28 C150 Equity,150.0,2028-01-21,CALL,,82.19,82.0,83.0,82.5,150.0,1063,46.82354,0.803417,0.003887,-0.016202,0.837431
NVDA US 01/21/28 C155 Equity,155.0,2028-01-21,CALL,,78.5,79.15,80.15,79.65,27.0,223,46.49014,0.791967,0.004107,-0.016817,0.868211
NVDA US 01/21/28 C220 Equity,220.0,2028-01-21,CALL,,50.1,49.9,50.45,50.175,1256.0,3303,43.90138,0.615418,0.005725,-0.025802,1.156753
NVDA US 01/21/28 C230 Equity,230.0,2028-01-21,CALL,,45.95,46.5,46.85,46.675,107.0,991,43.6507,0.588623,0.005879,-0.02641,1.178439
NVDA US 01/21/28 C240 Equity,240.0,2028-01-21,CALL,,42.65,43.25,43.6,43.425,75.0,1538,43.42529,0.562361,0.005988,-0.026914,1.193586
NVDA US 01/21/28 C250 Equity,250.0,2028-01-21,CALL,,40.43,40.3,40.55,40.425,3129.0,1879,43.20748,0.537371,0.006048,-0.027339,1.203164
NVDA US 01/21/28 C260 Equity,260.0,2028-01-21,CALL,,36.9,37.5,37.8,37.65,18.0,725,43.02934,0.511869,0.006112,-0.027507,1.207724
NVDA US 01/21/28 C270 Equity,270.0,2028-01-21,CALL,,34.41,34.9,35.2,35.05,20.0,1185,42.85859,0.487734,0.006139,-0.027601,1.20799
NVDA US 01/21/28 C280 Equity,280.0,2028-01-21,CALL,,32.0,32.5,32.8,32.65,434.0,696,42.71206,0.464433,0.006137,-0.027601,1.203574
NVDA US 01/21/28 C290 Equity,290.0,2028-01-21,CALL,,30.24,30.3,30.6,30.450000000000003,18.0,504,42.60352,0.441853,0.006119,-0.027482,1.195642
NVDA US 01/21/28 C300 Equity,300.0,2028-01-21,CALL,,28.31,28.25,28.5,28.375,548.0,2101,42.48035,0.421065,0.006061,-0.027372,1.184323
NVDA US 01/21/28 C310 Equity,310.0,2028-01-21,CALL,,26.6,26.35,26.6,26.475,35.0,126,42.3839,0.401847,0.005988,-0.027233,1.171619
NVDA US 01/21/28 P70 Equity,70.0,2028-01-21,PUT,,3.22,2.7,2.83,2.765,1.0,52,50.84061,-0.034219,0.000987,-0.006769,0.229116
NVDA US 01/21/28 P75 Equity,75.0,2028-01-21,PUT,,3.39,3.25,3.35,3.3,12.0,100,50.06311,-0.040057,0.001141,-0.007589,0.261003
NVDA US 01/21/28 P80 Equity,80.0,2028-01-21,PUT,,3.9,3.8,3.95,3.875,193.0,8396,49.30279,-0.049049,0.0014,-0.008285,0.2968
NVDA US 01/21/28 P85 Equity,85.0,2028-01-21,PUT,,4.5,4.45,4.6,4.525,1.0,42,48.63659,-0.055768,0.001572,-0.00911,0.330663
NVDA US 01/21/28 P90 Equity,90.0,2028-01-21,PUT,,5.3,5.15,5.35,5.25,41.0,124,48.0373,-0.062514,0.001713,-0.010193,0.368671
NVDA US 01/21/28 P95 Equity,95.0,2028-01-21,PUT,,6.35,5.95,6.15,6.050000000000001,4.0,125,47.48444,-0.07042,0.001888,-0.011216,0.407196
NVDA US 01/21/28 P100 Equity,100.0,2028-01-21,PUT,,6.93,6.85,7.0,6.925,10.0,7758,46.97095,-0.079961,0.002127,-0.012012,0.445582
NVDA US 01/21/28 P105 Equity,105.0,2028-01-21,PUT,,8.15,7.8,7.95,7.875,10.0,2725,46.48487,-0.088962,0.002314,-0.013061,0.485975
NVDA US 01/21/28 P110 Equity,110.0,2028-01-21,PUT,,9.0,8.85,9.05,8.95,9.0,3228,46.11552,-0.100364,0.002572,-0.013957,0.527463
NVDA US 01/21/28 P115 Equity,115.0,2028-01-21,PUT,,10.51,9.95,10.2,10.075,7.0,94,45.70118,-0.110658,0.002767,-0.015035,0.569257
NVDA US 01/21/28 C320 Equity,320.0,2028-01-21,CALL,,24.76,24.55,24.9,24.725,1543.0,768,42.31706,0.381679,0.005926,-0.02686,1.155125
NVDA US 01/21/28 C330 Equity,330.0,2028-01-21,CALL,,23.15,22.95,23.25,23.1,28.0,589,42.23833,0.363074,0.00583,-0.026516,1.135575
NVDA US 01/21/28 C340 Equity,340.0,2028-01-21,CALL,,21.68,21.5,21.75,21.625,22.0,653,42.21494,0.345565,0.00574,-0.026115,1.116807
NVDA US 01/21/28 C350 Equity,350.0,2028-01-21,CALL,,20.02,20.05,20.35,20.200000000000003,34.0,3581,42.12842,0.32661,0.005651,-0.025474,1.092505
NVDA US 01/21/28 C360 Equity,360.0,2028-01-21,CALL,,18.95,18.75,19.05,18.9,148.0,3330,42.08461,0.312115,0.005518,-0.025151,1.070732
NVDA US 01/21/28 C370 Equity,370.0,2028-01-21,CALL,,17.05,17.6,17.85,17.725,23.0,1484,42.06071,0.295386,0.005416,-0.024494,1.045881
NVDA US 01/21/28 C380 Equity,380.0,2028-01-21,CALL,,16.6,16.5,16.75,16.625,115.0,6790,42.04275,0.283273,0.005284,-0.024193,1.02571
NVDA US 01/21/28 C390 Equity,390.0,2028-01-21,CALL,,15.65,15.45,15.7,15.575,1135.0,2761,41.9991,0.268828,0.005158,-0.023587,0.999279
NVDA US 01/21/28 P10 Equity,10.0,2028-01-21,PUT,,0.07,0.05,0.07,0.060000000000000005,2.0,1086,76.96784,-0.000794,2.3e-05,-0.000361,0.007977
NVDA US 01/21/28 P15 Equity,15.0,2028-01-21,PUT,,0.14,0.08,0.17,0.125,161.0,424,71.88237,-0.001666,4.9e-05,-0.000648,0.015506
NVDA US 01/21/28 P120 Equity,120.0,2028-01-21,PUT,,11.62,11.2,11.4,11.3,8.0,5020,45.34575,-0.121871,0.002996,-0.015954,0.609299
NVDA US 01/21/28 P125 Equity,125.0,2028-01-21,PUT,,12.8,12.5,12.75,12.625,7.0,296,45.02099,-0.133917,0.003226,-0.016911,0.650494
NVDA US 01/21/28 P130 Equity,130.0,2028-01-21,PUT,,14.05,13.9,14.15,14.025,102.0,1889,44.71782,-0.147739,0.003513,-0.017676,0.691157
NVDA US 01/21/28 P135 Equity,135.0,2028-01-21,PUT,,15.97,15.4,15.65,15.525,32.0,393,44.42898,-0.159057,0.003688,-0.018705,0.730237
NVDA US 01/21/28 P140 Equity,140.0,2028-01-21,PUT,,17.65,16.95,17.25,17.1,2.0,418,44.13059,-0.172782,0.003927,-0.019575,0.769173
NVDA US 01/21/28 P145 Equity,145.0,2028-01-21,PUT,,18.86,18.65,18.95,18.799999999999997,24.0,1073,43.90372,-0.18874,0.004227,-0.020246,0.80738
NVDA US 01/21/28 P150 Equity,150.0,2028-01-21,PUT,,20.66,20.45,20.7,20.575,18.0,2477,43.66129,-0.202926,0.004456,-0.02103,0.843726
NVDA US 01/21/28 P155 Equity,155.0,2028-01-21,PUT,,22.61,22.3,22.6,22.450000000000003,14.0,332,43.43995,-0.215356,0.00461,-0.021973,0.87844
NVDA US 01/21/28 P160 Equity,160.0,2028-01-21,PUT,,24.44,24.25,24.55,24.4,38.0,1568,43.21531,-0.230536,0.004861,-0.022561,0.912083
NVDA US 01/21/28 P165 Equity,165.0,2028-01-21,PUT,,26.55,26.35,26.65,26.5,52.0,144,43.06363,-0.248305,0.005131,-0.023172,0.943792
NVDA US 01/21/28 P20 Equity,20.0,2028-01-21,PUT,,0.14,0.16,0.27,0.21500000000000002,1.0,126,68.21788,-0.002763,8.3e-05,-0.000939,0.024255
NVDA US 01/21/28 P25 Equity,25.0,2028-01-21,PUT,,0.26,0.28,0.39,0.335,2.0,90,65.42684,-0.004126,0.000126,-0.001315,0.035311
NVDA US 01/21/28 P30 Equity,30.0,2028-01-21,PUT,,0.4,0.42,0.52,0.47,65.0,203,62.80255,-0.005782,0.000178,-0.001691,0.047645
NVDA US 01/21/28 P35 Equity,35.0,2028-01-21,PUT,,0.66,0.59,0.68,0.635,10.0,31,60.62686,-0.008595,0.000261,-0.00226,0.066046
